Log,mixer_temperature_outlet,ac_flowrate,cp_temperature_fresh,cp_temperature,mixer_pressure,mixer_torque_M2,cp_pressure,mixer_speed_M1,mixer_motor_temperature_M1,cp_flowrate,mixer_speed_M2,mixer_motor_temperature_M2,mixer_torque_M1,Time
2522,24.4,199.0,22.9,22.6,0.283,2.945,0.934,119.838,33.4,3.0,119.838,36.5,2.53,11:39:31.172
2523,24.4,199.0,22.9,22.6,0.284,3.021,0.93,120.158,32.8,3.0,120.158,36.3,2.077,11:39:32.436
2524,24.4,199.0,24.4,22.6,0.288,3.436,1.017,119.696,32.8,3.0,119.696,36.3,2.719,11:39:33.698
2525,24.4,199.0,22.9,22.6,0.291,2.417,0.896,119.838,32.8,3.0,119.838,36.3,3.134,11:39:34.980
2526,24.4,199.0,22.9,22.6,0.286,2.719,0.978,120.801,32.2,3.0,120.801,36.8,2.266,11:39:36.245
2527,26.5,199.0,22.9,24.1,0.278,2.266,0.945,120.102,32.6,3.0,120.102,36.5,2.379,11:39:37.509
2528,26.5,199.0,22.9,24.1,0.303,4.04,0.944,119.687,33.4,3.0,119.687,36.8,2.568,11:39:38.814
2529,24.4,199.0,22.9,22.6,0.309,2.19,0.986,120.304,32.8,3.0,120.304,36.1,1.737,11:39:40.107
2530,24.4,199.0,24.4,22.6,0.319,3.927,0.883,119.983,33.0,3.0,119.983,36.3,2.719,11:39:41.412
2531,26.5,199.0,22.9,24.1,0.284,2.794,0.964,119.767,33.0,3.0,119.767,37.0,2.001,11:39:42.678
2532,24.4,199.0,24.4,22.6,0.295,3.776,0.957,120.139,32.6,3.0,120.139,36.8,2.454,11:39:43.948
2533,26.5,199.0,22.9,24.1,0.286,2.417,0.905,119.306,33.0,3.0,119.306,36.8,3.927,11:39:45.224
2534,26.5,199.0,22.9,22.6,0.294,2.152,0.969,120.371,33.2,3.0,120.371,36.8,2.492,11:39:46.525
2535,24.4,199.0,24.4,22.6,0.27,3.663,0.934,120.162,32.8,3.0,120.162,36.8,2.115,11:39:47.818
2536,26.5,199.0,22.9,24.1,0.275,4.796,1.019,120.067,32.8,3.0,120.067,36.5,3.021,11:39:49.088
2537,26.5,199.0,22.9,22.6,0.281,3.663,0.96,119.974,32.6,3.0,119.968,36.5,2.681,11:39:50.382
2538,24.4,199.0,24.4,22.6,0.261,2.832,0.957,119.575,32.8,3.0,119.575,36.8,2.568,11:39:51.671
2539,26.5,199.0,22.9,22.7,0.298,2.908,0.981,119.877,33.0,3.0,119.877,36.8,2.341,11:39:52.929
2540,24.4,199.0,24.4,22.6,0.293,2.87,0.919,119.537,32.6,3.0,119.537,36.5,3.512,11:39:54.215
2541,26.5,199.0,22.9,22.7,0.316,2.417,1.016,119.978,32.4,3.0,119.978,37.2,2.605,11:39:55.472
2542,24.4,199.0,22.9,24.1,0.294,2.492,0.968,119.871,32.2,3.0,119.871,36.5,3.021,11:39:56.731
2543,24.4,199.0,22.9,22.7,0.293,2.605,0.93,120.514,32.8,3.0,120.514,37.0,2.19,11:39:58.005
2544,24.4,199.0,22.9,24.1,0.291,3.021,0.995,119.772,33.0,3.0,119.772,36.8,3.134,11:39:59.277
2545,24.4,199.0,24.4,22.6,0.291,2.605,0.916,119.773,32.8,3.0,119.773,36.3,3.021,11:40:00.550
2546,24.4,199.0,22.9,24.1,0.293,3.587,0.991,119.681,33.0,3.0,119.681,36.8,2.832,11:40:01.812
2547,24.4,199.0,24.4,22.7,0.291,3.512,0.964,120.056,33.0,3.0,120.056,37.0,2.454,11:40:03.090
2548,24.4,199.0,22.9,24.1,0.293,4.116,0.9,120.549,32.6,3.0,120.549,36.5,2.681,11:40:04.353
2549,26.5,199.0,22.9,22.6,0.303,3.285,0.984,119.918,33.0,3.0,119.918,36.8,2.039,11:40:05.650
2550,24.4,199.0,24.4,22.6,0.31,2.945,0.896,120.072,32.6,3.0,120.072,36.8,2.756,11:40:06.944
2551,24.4,199.0,22.9,22.6,0.28,3.021,0.988,120.477,33.4,3.0,120.477,36.8,2.266,11:40:08.222
2552,24.4,199.0,24.4,22.6,0.289,2.077,0.977,120.048,32.8,3.0,120.048,37.0,2.832,11:40:09.501
2553,24.4,199.0,22.9,22.6,0.295,3.361,0.901,119.958,32.6,3.0,119.958,36.8,2.681,11:40:10.781
2554,26.5,199.0,22.9,22.7,0.294,1.85,0.981,120.095,33.0,3.0,120.095,36.8,2.266,11:40:12.046
2555,24.4,199.0,22.9,22.6,0.26,4.04,0.927,119.856,32.8,3.0,119.856,36.8,3.738,11:40:13.325
2556,26.5,199.0,24.4,22.6,0.283,3.436,1.006,119.794,33.2,3.0,119.794,36.8,3.096,11:40:14.587
2557,24.4,199.0,22.9,22.6,0.303,4.003,0.974,120.069,33.0,3.0,120.069,36.3,2.643,11:40:15.868
2558,26.5,199.0,22.9,22.7,0.283,3.059,0.873,119.916,33.0,3.0,119.916,36.5,2.152,11:40:17.146
2559,24.4,199.0,22.9,22.6,0.305,3.852,0.984,119.871,32.4,3.0,119.871,36.8,3.096,11:40:18.413
2560,26.5,199.0,22.9,22.7,0.278,3.059,0.922,119.79,32.6,3.0,119.79,36.8,2.077,11:40:19.687
2561,24.4,199.0,22.9,22.6,0.316,3.889,0.996,119.948,32.6,3.0,119.948,36.8,2.568,11:40:20.953
2562,26.5,199.0,24.4,22.6,0.286,3.7,0.979,120.059,33.0,3.0,120.059,36.8,2.568,11:40:22.214
2563,24.4,199.0,22.9,24.1,0.288,2.53,0.878,120.385,33.2,3.0,120.385,37.0,3.21,11:40:23.477
2564,24.4,199.0,22.9,22.7,0.291,2.832,1.0,120.838,33.0,3.0,120.838,36.5,2.87,11:40:24.732
2565,24.4,199.0,22.9,24.1,0.278,2.794,0.924,119.692,33.0,3.0,119.692,37.0,3.059,11:40:26.013
2566,26.5,199.0,24.4,22.6,0.28,4.154,0.955,119.792,32.8,3.0,119.792,36.8,2.681,11:40:27.302
2567,26.5,199.0,22.9,22.6,0.284,3.134,0.981,120.485,32.8,3.0,120.485,37.0,3.059,11:40:28.560
2568,24.4,199.0,22.9,22.6,0.281,4.305,0.85,119.378,33.2,3.0,119.378,37.0,3.172,11:40:29.822
2569,26.5,199.0,22.9,22.6,0.303,3.549,1.0,119.802,32.6,3.0,119.802,36.8,3.134,11:40:31.084
2570,24.4,199.0,22.9,22.6,0.304,3.361,0.92,120.13,33.0,3.0,120.13,36.8,2.417,11:40:32.347
2571,24.4,199.0,24.4,22.6,0.283,4.758,0.983,120.107,33.0,3.0,120.107,36.8,2.794,11:40:33.612
2572,24.4,199.0,22.9,24.1,0.299,3.965,0.972,120.066,33.0,3.0,120.066,36.5,2.643,11:40:34.881
2573,24.4,199.0,24.4,22.6,0.281,3.096,0.839,120.734,33.0,3.0,120.734,36.8,2.983,11:40:36.157
2574,24.4,199.0,22.9,22.6,0.294,3.134,0.963,120.133,33.0,3.0,120.133,37.0,2.87,11:40:37.421
2575,24.4,199.0,22.9,22.6,0.26,3.172,0.944,119.698,33.0,3.0,119.698,36.8,2.303,11:40:38.677
2576,26.5,199.0,22.9,22.6,0.321,3.852,0.962,119.587,33.2,3.0,119.587,36.8,3.134,11:40:39.954
2577,24.4,199.0,22.9,24.1,0.305,3.285,0.944,119.115,33.4,3.0,119.115,36.8,3.738,11:40:41.217
2578,26.5,199.0,24.4,22.6,0.289,2.568,0.901,118.978,33.0,3.0,118.978,37.0,3.625,11:40:42.479
2579,24.4,199.0,22.9,24.1,0.286,2.908,0.986,119.733,33.0,3.0,119.733,36.5,2.568,11:40:43.760
2580,24.4,199.0,22.9,22.6,0.284,2.492,0.939,120.027,32.6,3.0,119.932,36.8,2.568,11:40:45.041
2581,24.4,199.0,22.9,22.6,0.259,3.852,0.955,119.72,32.6,3.0,119.72,37.2,2.605,11:40:46.315
2582,24.4,199.0,22.9,24.1,0.305,3.285,0.991,119.939,32.8,3.0,119.939,36.8,2.228,11:40:47.614
2583,24.4,199.0,24.4,22.6,0.288,4.644,0.874,120.357,32.2,3.0,120.357,37.0,2.605,11:40:48.878
2584,24.4,199.0,22.9,22.6,0.265,2.945,0.986,120.01,32.8,3.0,120.01,36.8,2.152,11:40:50.134
2585,24.4,199.0,22.9,24.1,0.305,4.305,0.947,119.925,32.4,3.0,119.925,36.8,2.379,11:40:51.389
2586,26.5,199.0,24.4,22.6,0.265,2.719,0.941,119.803,33.2,3.0,119.803,37.2,3.021,11:40:52.665
2587,26.5,199.0,24.4,22.6,0.316,3.059,0.929,119.886,33.2,3.0,119.886,36.8,2.983,11:40:53.955
2588,24.4,199.0,22.9,24.1,0.278,3.247,0.897,120.151,32.8,3.0,120.151,37.0,2.19,11:40:55.246
2589,26.5,199.0,24.4,22.6,0.271,2.492,0.964,120.686,32.8,3.0,120.686,37.2,3.852,11:40:56.519
2590,24.4,199.0,22.9,24.1,0.288,3.323,0.929,120.173,33.2,3.0,120.173,36.8,3.021,11:40:57.779
2591,26.5,199.0,24.4,22.6,0.283,2.454,0.924,119.764,33.2,3.0,119.764,36.5,2.115,11:40:59.057
2592,24.4,199.0,22.9,24.1,0.298,3.965,0.979,120.129,33.2,3.0,120.129,36.8,2.681,11:41:00.338
2593,26.5,199.0,24.4,22.6,0.298,3.474,0.911,119.859,33.2,3.0,119.859,37.2,3.059,11:41:01.601
2594,24.4,199.0,22.9,24.1,0.286,3.814,0.986,119.913,33.0,3.0,119.913,37.2,2.643,11:41:02.878
2595,26.5,199.0,24.4,22.6,0.266,2.756,0.957,119.831,32.8,3.0,119.831,36.8,2.568,11:41:04.154
2596,24.4,199.0,22.9,22.6,0.295,3.398,0.922,120.071,33.0,3.0,120.071,36.8,2.87,11:41:05.445
2597,26.5,199.0,22.9,22.6,0.291,4.003,0.972,119.358,32.6,3.0,119.358,37.2,4.305,11:41:06.708
2598,24.4,199.0,22.9,24.1,0.283,2.643,0.944,119.367,32.4,3.0,119.367,36.8,4.04,11:41:07.968
2599,26.5,199.0,24.4,22.6,0.309,3.512,0.917,120.407,33.0,3.0,120.407,37.0,2.568,11:41:09.244
2600,24.4,199.0,22.9,22.6,0.291,2.605,0.964,120.682,32.8,3.0,120.682,36.8,2.341,11:41:10.506
2601,26.5,199.0,22.9,22.6,0.276,3.247,0.911,119.525,32.4,3.0,119.525,36.8,3.21,11:41:11.795
2602,24.4,199.0,22.9,24.1,0.291,2.945,0.996,120.007,33.0,3.0,120.007,36.8,2.228,11:41:13.059
2603,24.4,199.0,22.9,22.6,0.293,3.398,0.925,119.719,33.6,3.0,119.719,36.8,2.379,11:41:14.354
2604,26.5,199.0,24.4,22.7,0.27,3.436,0.935,120.021,32.8,3.0,120.021,36.8,2.152,11:41:15.632
2605,24.4,199.0,22.9,22.6,0.319,4.04,0.96,120.058,32.6,3.0,120.058,36.8,2.719,11:41:16.896
2606,26.5,199.0,22.9,22.6,0.264,2.681,0.886,120.843,32.6,3.0,120.843,36.8,2.492,11:41:18.178
2607,24.4,199.0,22.9,22.6,0.299,3.512,0.983,119.842,33.4,3.0,119.842,36.8,2.832,11:41:19.446
2608,24.4,199.0,22.9,22.6,0.28,3.512,0.957,118.833,33.0,3.0,118.833,37.2,4.003,11:41:20.704
2609,24.4,199.0,22.9,22.7,0.294,2.983,0.894,119.929,32.8,3.0,119.929,36.8,4.154,11:41:21.978
2610,24.4,199.0,22.9,22.6,0.309,3.021,0.945,119.546,33.2,3.0,119.546,37.0,3.172,11:41:23.252
2611,24.5,199.0,22.9,22.6,0.255,2.681,0.796,119.986,32.8,3.0,119.986,36.8,2.53,11:41:24.535
2612,26.6,199.0,24.4,22.7,0.26,3.625,0.968,119.925,33.6,3.0,119.925,36.5,2.756,11:41:25.830
2613,26.6,199.0,22.9,22.6,0.298,4.267,0.927,120.094,32.8,3.0,120.094,37.0,2.077,11:41:27.120
2614,24.4,199.0,22.9,22.6,0.264,4.229,0.782,120.061,33.2,3.0,120.061,36.8,2.983,11:41:28.401
2615,26.6,199.0,22.9,22.7,0.278,2.681,0.93,119.952,33.0,3.0,119.872,36.8,2.492,11:41:29.661
2616,24.5,199.0,22.9,22.6,0.295,2.568,0.824,119.744,33.2,3.0,119.744,36.8,2.417,11:41:30.923
2617,24.5,199.0,22.9,24.1,0.299,2.945,0.969,119.779,33.0,3.0,119.779,37.2,2.681,11:41:32.189
2618,26.6,199.0,24.4,22.6,0.313,3.474,0.94,119.189,33.2,3.0,119.189,37.2,3.059,11:41:33.451
2619,24.5,199.0,22.9,24.1,0.254,2.605,0.703,120.314,33.4,3.0,120.314,37.2,2.87,11:41:34.729
2620,24.5,199.0,24.4,22.6,0.283,2.417,0.857,120.003,32.8,3.0,120.003,36.8,2.756,11:41:36.003
2621,24.5,199.0,22.9,24.1,0.286,2.832,0.85,119.933,33.2,3.0,119.933,37.0,2.605,11:41:37.279
2622,24.5,199.0,22.9,22.6,0.289,2.983,0.947,119.517,33.0,3.0,119.517,37.2,2.492,11:41:38.557
2623,24.5,199.0,22.9,24.1,0.293,3.965,0.949,119.675,33.0,3.0,119.675,37.4,2.945,11:41:39.822
2624,24.5,199.0,22.9,22.6,0.261,3.474,0.748,120.576,32.4,3.0,120.576,37.0,2.19,11:41:41.114
2625,24.5,199.0,22.9,22.6,0.294,4.078,0.891,120.125,33.0,3.0,120.125,36.8,2.908,11:41:42.375
2626,24.5,199.0,22.9,22.6,0.275,3.474,0.873,119.754,33.0,3.0,119.754,37.2,2.19,11:41:43.649
2627,26.6,199.0,22.9,22.6,0.276,3.323,0.781,120.127,33.4,3.0,120.127,37.2,2.303,11:41:44.922
2628,24.5,199.0,22.9,22.6,0.286,3.134,0.891,119.773,32.8,3.0,119.773,36.8,2.908,11:41:46.201
2629,26.6,199.0,22.9,22.6,0.278,2.303,0.631,119.866,32.6,3.0,119.866,36.8,2.719,11:41:47.472
2630,24.5,199.0,22.9,22.6,0.27,2.794,0.778,120.319,33.6,3.0,120.319,37.0,2.115,11:41:48.751
2631,26.6,199.0,22.9,22.6,0.269,2.794,0.835,120.26,33.2,3.0,120.26,37.2,2.832,11:41:50.012
2632,24.5,199.0,22.9,22.6,0.264,3.663,0.886,120.199,33.2,3.0,120.199,36.8,2.983,11:41:51.292
2633,26.6,199.0,22.9,22.6,0.3,3.247,0.906,119.392,32.4,3.0,119.392,37.4,2.228,11:41:52.566
2634,24.5,199.0,22.9,24.1,0.275,3.21,0.706,120.02,32.8,3.0,120.02,37.2,2.417,11:41:53.855
2635,26.6,199.0,22.9,22.6,0.281,2.945,0.792,119.987,33.4,3.0,119.987,36.8,1.964,11:41:55.116
2636,24.5,199.0,22.9,22.6,0.271,3.965,0.811,120.073,33.2,3.0,120.073,37.2,2.643,11:41:56.375
2637,26.6,199.0,22.9,22.6,0.247,2.605,0.688,119.79,33.2,3.0,119.79,37.0,2.19,11:41:57.650
2638,24.5,199.0,22.9,22.6,0.288,2.454,0.846,119.715,33.6,3.0,119.715,37.2,2.417,11:41:58.927
2639,26.6,199.0,22.9,22.6,0.281,3.625,0.676,119.039,33.6,3.0,119.039,37.2,3.436,11:42:00.208
2640,24.5,199.0,22.9,24.1,0.28,2.19,0.815,120.642,33.2,3.0,120.642,37.2,1.737,11:42:01.501
2641,24.5,199.0,24.3,22.6,0.273,3.21,0.845,120.081,33.4,3.0,120.081,37.2,2.568,11:42:02.776
2642,26.6,199.0,22.9,22.6,0.259,2.19,0.811,120.108,33.0,3.0,120.108,36.8,2.115,11:42:04.055
2643,24.5,199.0,22.8,24.0,0.275,3.134,0.883,120.082,33.0,3.0,120.082,37.0,2.87,11:42:05.335
2644,24.5,199.0,22.8,22.6,0.276,3.549,0.693,119.952,32.6,3.0,119.952,37.2,2.039,11:42:06.615
2645,24.5,199.0,22.9,22.6,0.276,4.116,0.688,120.004,33.4,3.0,120.004,37.2,2.341,11:42:07.880
2646,26.6,199.0,22.8,22.6,0.28,3.172,0.664,120.065,33.4,3.0,120.065,37.2,2.19,11:42:09.146
2647,24.5,199.0,22.8,22.6,0.265,3.134,0.748,119.948,33.4,3.0,119.948,36.8,2.001,11:42:10.425
2648,24.5,199.0,24.3,22.6,0.28,2.681,0.848,118.619,32.6,3.0,118.619,36.8,3.21,11:42:11.719
2649,26.6,199.0,22.8,22.6,0.254,2.266,0.773,120.478,33.2,3.0,120.478,37.2,2.341,11:42:13.005
2650,24.5,199.0,22.8,22.6,0.281,3.398,0.873,119.919,33.2,3.0,119.919,37.2,2.417,11:42:14.279
2651,26.7,199.0,22.8,22.6,0.281,2.492,0.874,120.215,33.2,3.0,120.215,37.0,2.454,11:42:15.554
2652,24.5,199.0,22.8,22.6,0.27,3.398,0.671,119.525,33.4,3.0,119.525,36.8,2.945,11:42:16.826
2653,24.5,199.0,22.8,22.6,0.289,3.096,0.773,119.889,32.8,3.0,119.889,37.4,2.039,11:42:18.131
2654,26.7,199.0,22.8,24.0,0.273,3.361,0.612,119.877,32.8,3.0,119.877,36.8,2.756,11:42:19.409
2655,24.5,199.0,24.3,22.6,0.251,2.454,0.613,119.726,32.8,3.0,119.726,36.8,2.039,11:42:20.680
2656,26.7,199.0,22.8,22.6,0.281,3.776,0.679,120.197,33.4,3.0,120.197,37.2,3.096,11:42:21.954
2657,24.6,199.0,22.8,22.6,0.286,3.134,0.696,119.982,33.2,3.0,119.982,36.8,2.454,11:42:23.230
2658,24.6,199.0,22.8,22.6,0.281,2.568,0.814,120.762,33.6,3.0,120.762,37.2,2.341,11:42:24.517
2659,24.6,199.0,22.8,24.0,0.264,3.512,0.603,120.068,33.0,3.0,120.068,36.8,2.379,11:42:25.781
2660,24.6,199.0,22.8,22.6,0.256,2.492,0.525,119.822,33.0,3.0,119.822,37.2,2.228,11:42:27.058
2661,24.6,199.0,22.8,24.0,0.261,3.776,0.702,120.022,32.8,3.0,120.022,37.2,3.134,11:42:28.337
2662,24.6,199.0,24.3,22.6,0.255,2.983,0.619,119.787,33.2,3.0,119.787,37.0,1.699,11:42:29.613
2663,26.7,199.0,22.8,24.0,0.283,4.493,0.721,120.162,32.8,3.0,120.162,37.4,2.115,11:42:30.889
2664,24.6,199.0,22.8,22.6,0.271,2.303,0.651,119.671,33.2,3.0,119.671,37.2,1.888,11:42:32.178
2665,24.6,199.0,24.3,22.6,0.284,3.398,0.651,119.966,32.6,3.0,119.966,37.0,2.643,11:42:33.457
2666,24.6,199.0,22.8,24.0,0.298,2.794,0.778,120.07,33.4,3.0,120.07,37.2,2.152,11:42:34.731
2667,24.6,199.0,24.3,22.6,0.232,2.303,0.574,120.026,33.2,3.0,120.026,37.0,2.379,11:42:36.022
2668,24.6,199.0,22.8,24.0,0.271,2.303,0.538,119.92,33.0,3.0,119.92,37.2,2.379,11:42:37.283
2669,24.6,199.0,24.3,22.6,0.288,2.53,0.635,120.092,33.0,3.0,120.092,37.2,1.435,11:42:38.565
2670,26.7,199.0,22.8,24.0,0.236,3.361,0.54,120.191,33.0,3.0,120.191,36.8,2.568,11:42:39.844
2671,24.6,199.0,22.8,22.6,0.251,2.681,0.697,120.044,33.0,3.0,120.044,37.0,1.737,11:42:41.134
2672,26.7,199.0,22.8,22.6,0.26,3.814,0.477,119.962,33.4,3.0,119.962,37.2,2.53,11:42:42.398
2673,24.6,199.0,22.8,22.6,0.289,2.19,0.651,119.775,32.8,3.0,119.775,37.2,2.379,11:42:43.668
2674,24.6,199.0,24.2,22.6,0.271,2.303,0.551,120.014,33.0,3.0,120.014,37.0,2.53,11:42:44.961
2675,26.7,199.0,22.8,24.0,0.275,3.059,0.634,120.366,33.2,3.0,120.366,37.2,2.417,11:42:46.236
2676,24.6,199.0,24.2,22.6,0.264,2.719,0.596,120.037,33.6,3.0,120.037,37.0,2.417,11:42:47.512
2677,24.6,199.0,22.8,22.6,0.281,3.247,0.565,119.887,33.0,3.0,119.887,36.8,2.605,11:42:48.810
2678,26.7,199.0,22.8,24.0,0.25,2.908,0.621,119.848,33.0,3.0,119.848,37.2,2.152,11:42:50.092
2679,24.6,199.0,24.2,22.6,0.269,4.154,0.703,120.396,33.0,3.0,120.396,37.0,2.379,11:42:51.373
2680,26.7,199.0,22.7,24.0,0.27,2.681,0.592,120.06,33.6,3.0,120.06,37.4,1.812,11:42:52.648
2681,26.7,199.0,22.7,24.0,0.291,2.756,0.697,119.921,33.0,3.0,119.921,37.2,2.605,11:42:53.962
2682,24.6,199.0,24.2,22.6,0.271,3.285,0.804,120.542,32.8,3.0,120.542,36.8,1.586,11:42:55.248
2683,24.6,199.0,22.7,22.6,0.266,2.53,0.739,120.149,33.6,3.0,120.149,37.2,2.719,11:42:56.524
2684,26.7,199.0,22.7,24.0,0.276,4.154,0.753,120.072,33.4,3.0,120.072,37.2,2.605,11:42:57.819
2685,26.7,199.0,22.7,24.0,0.26,2.605,0.772,120.25,33.2,3.0,120.25,37.0,1.737,11:42:59.130
2686,24.6,199.0,22.7,22.6,0.255,2.983,0.715,119.942,33.2,3.0,119.942,37.4,2.077,11:43:00.422
2687,24.6,199.0,22.7,22.6,0.237,3.625,0.736,119.723,33.4,3.0,119.723,37.0,2.983,11:43:01.701
2688,26.7,199.0,22.7,24.0,0.276,2.379,0.834,121.62,33.0,3.0,121.62,37.4,1.699,11:43:02.992
2689,24.6,199.0,24.2,22.6,0.293,3.059,0.743,120.275,33.0,3.0,120.275,37.4,2.341,11:43:04.272
2690,26.7,199.0,22.7,24.0,0.273,1.775,0.863,119.883,33.2,3.0,119.883,36.8,2.115,11:43:05.546
2691,24.6,199.0,24.1,22.6,0.294,3.398,0.897,120.0,33.4,3.0,120.0,37.2,2.077,11:43:06.818
2692,26.7,199.0,22.7,24.0,0.298,2.983,0.873,119.847,33.6,3.0,120.237,37.2,2.341,11:43:08.090
2693,24.6,199.0,22.7,22.6,0.289,3.738,0.881,119.825,33.0,3.0,119.825,37.2,1.964,11:43:09.381
2694,24.6,199.0,24.1,22.6,0.294,2.756,0.848,120.215,33.2,3.0,120.215,37.2,1.964,11:43:10.669
2695,26.7,199.0,22.6,24.0,0.284,3.323,0.924,119.845,33.6,3.0,119.845,36.8,2.756,11:43:11.940
2696,24.6,199.0,24.1,22.6,0.271,2.568,0.864,120.906,33.0,3.0,120.906,37.4,2.643,11:43:13.237
2697,24.7,199.0,22.6,22.6,0.232,2.605,0.902,119.794,33.4,3.0,119.794,37.2,3.021,11:43:14.515
2698,26.7,199.0,22.6,24.0,0.24,3.663,0.925,119.641,33.2,3.0,119.641,37.2,3.096,11:43:15.805
2699,24.7,199.0,24.1,22.6,0.256,2.228,0.781,120.176,33.0,3.0,120.176,37.0,2.756,11:43:17.097
2700,24.7,199.0,22.6,24.0,0.291,3.172,0.868,120.032,33.4,3.0,120.032,37.0,2.681,11:43:18.364
2701,24.7,199.0,22.5,22.6,0.294,2.341,0.867,119.839,33.6,3.0,119.839,37.2,2.417,11:43:19.642
2702,24.7,199.0,22.5,22.6,0.273,2.945,0.754,119.932,32.8,3.0,119.932,37.2,2.152,11:43:20.923
2703,26.8,199.0,22.5,24.0,0.288,2.228,0.825,118.147,33.2,3.0,118.147,37.2,3.927,11:43:22.215
2704,24.7,199.0,24.0,22.6,0.28,2.454,0.759,120.115,33.4,3.0,120.115,37.2,2.266,11:43:23.495
2705,24.7,199.0,22.5,24.0,0.275,3.021,0.524,119.926,33.4,3.0,119.926,37.2,2.417,11:43:24.772
2706,26.8,199.0,22.5,22.6,0.278,3.021,0.729,119.634,33.6,3.0,119.634,37.2,1.926,11:43:26.065
2707,24.7,199.0,23.9,22.6,0.283,3.398,0.53,120.512,33.8,3.0,120.512,37.6,2.681,11:43:27.344
2708,26.8,199.0,22.4,24.0,0.243,2.341,0.687,119.98,33.0,3.0,119.98,37.2,1.85,11:43:28.625
2709,24.7,199.0,23.9,22.6,0.275,2.719,0.52,120.336,33.4,3.0,120.336,37.2,2.87,11:43:29.900
2710,26.8,199.0,22.4,24.0,0.266,2.341,0.576,119.768,33.0,3.0,119.768,37.2,2.152,11:43:31.160
2711,24.7,199.0,23.8,22.6,0.28,2.87,0.486,120.0,33.8,3.0,120.0,37.4,2.077,11:43:32.437
2712,26.8,199.0,22.3,24.0,0.247,3.021,0.45,120.276,33.0,3.0,120.276,37.0,2.492,11:43:33.714
2713,24.7,199.0,22.3,22.6,0.264,2.228,0.502,119.765,33.0,3.0,119.765,37.4,2.53,11:43:34.993
2714,24.7,199.0,22.3,22.6,0.26,3.134,0.586,120.359,33.0,3.0,120.359,37.2,2.832,11:43:36.272
2715,24.7,199.0,22.2,22.6,0.269,2.266,0.438,120.1,33.6,3.0,120.1,37.2,2.53,11:43:37.546
2716,24.7,199.0,22.2,22.6,0.248,3.398,0.656,119.578,33.4,3.0,119.578,37.2,2.756,11:43:38.819
2717,26.8,199.0,22.1,22.6,0.254,2.681,0.481,120.202,33.0,3.0,120.202,37.2,3.059,11:43:40.095
2718,24.7,199.0,22.0,24.0,0.243,2.794,0.53,119.776,33.0,3.0,119.776,37.0,2.266,11:43:41.374
2719,24.7,199.0,21.9,24.0,0.222,2.19,0.676,119.988,33.4,3.0,119.988,37.0,2.152,11:43:42.652
2720,26.8,199.0,21.8,22.6,0.237,3.285,0.378,120.038,33.4,3.0,120.038,37.2,2.643,11:43:43.954
2721,24.7,199.0,21.7,22.6,0.209,2.379,0.638,120.619,33.8,3.0,120.619,37.2,2.152,11:43:45.230
2722,26.8,199.0,21.5,22.6,0.192,2.719,0.496,119.788,33.6,3.0,119.788,37.2,2.794,11:43:46.507
2723,24.7,199.0,22.9,22.6,0.251,2.303,0.511,120.098,33.2,3.0,120.098,37.2,3.625,11:43:47.795
2724,24.7,199.0,21.3,24.1,0.25,2.266,0.654,120.702,33.6,3.0,120.702,37.0,2.266,11:43:49.073
2725,24.7,199.0,21.2,22.6,0.217,3.096,0.535,120.041,33.0,3.0,120.041,37.4,2.077,11:43:50.355
2726,24.7,199.0,22.5,22.6,0.242,2.756,0.688,119.634,33.0,3.0,119.634,37.2,2.115,11:43:51.629
2727,26.8,199.0,20.9,24.1,0.27,2.908,0.463,119.868,33.4,3.0,119.868,37.2,1.586,11:43:52.920
2728,24.7,199.0,22.3,22.6,0.264,2.568,0.739,119.908,33.0,3.0,119.908,37.2,2.001,11:43:54.195
2729,24.7,199.0,20.7,24.0,0.259,2.152,0.774,119.942,33.4,3.0,119.942,37.4,2.379,11:43:55.474
2730,24.7,199.0,20.5,22.6,0.259,3.021,0.407,120.021,33.0,3.0,120.021,37.0,1.926,11:43:56.758
2731,24.7,199.0,20.4,22.6,0.27,1.699,0.746,120.141,33.6,3.0,120.141,37.8,2.077,11:43:58.046
2732,24.7,199.0,20.3,24.1,0.275,3.776,0.568,120.091,33.0,3.0,120.091,37.2,3.323,11:43:59.336
2733,24.7,199.0,21.6,22.6,0.256,2.605,0.804,120.603,32.8,3.0,120.603,37.2,1.85,11:44:00.607
2734,24.7,199.0,20.0,22.6,0.265,3.21,0.767,120.09,33.6,3.0,120.09,37.4,1.661,11:44:01.899
2735,24.7,199.0,19.9,22.6,0.248,2.681,0.479,119.159,33.0,3.0,119.159,37.2,2.53,11:44:03.195
2736,26.8,199.0,19.8,22.6,0.24,2.454,0.748,120.27,33.4,3.0,120.27,37.2,2.832,11:44:04.487
2737,24.7,199.0,21.2,22.6,0.27,3.21,0.63,120.138,33.2,3.0,120.138,37.2,2.077,11:44:05.776
2738,24.7,199.0,19.6,24.0,0.259,2.341,0.789,120.014,33.0,3.0,120.014,37.2,1.812,11:44:07.057
2739,26.8,199.0,19.5,22.6,0.28,4.342,0.753,119.902,33.6,3.0,119.902,37.2,2.983,11:44:08.343
2740,24.7,199.0,20.9,22.6,0.261,3.172,0.779,119.952,33.2,3.0,119.952,37.2,1.737,11:44:09.636
2741,24.7,199.0,19.3,24.1,0.269,2.681,0.894,119.787,33.2,3.0,119.787,37.0,2.077,11:44:10.909
