Log,ac_flowrate,mixer_torque_M1,mixer_torque_M2,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_speed_M2,mixer_motor_temperature_M2,mixer_motor_temperature_M1,cp_pressure,mixer_speed_M1,Time
2668,0.0,4.569,4.267,26.7,1.5,0.04,25.6,119.197,36.5,33.2,0.444,119.197,13:10:22.716
2669,0.0,3.285,3.814,25.2,1.5,0.031,27.1,119.646,36.8,33.6,0.488,119.646,13:10:23.983
2670,0.0,3.398,3.285,26.7,1.5,0.024,25.6,120.004,36.3,33.6,0.492,120.004,13:10:25.255
2671,0.0,2.832,2.266,25.2,1.5,0.046,27.1,119.971,36.8,34.1,0.448,119.971,13:10:26.517
2672,0.0,3.134,3.776,26.7,1.5,0.084,25.6,119.945,36.8,33.2,0.468,119.945,13:10:27.797
2673,0.0,3.134,2.605,25.2,1.5,0.021,27.1,119.991,36.5,33.4,0.487,119.991,13:10:29.068
2674,0.0,2.794,3.965,26.7,1.5,0.061,25.6,119.997,36.8,33.6,0.481,119.997,13:10:30.330
2675,0.0,3.285,2.643,26.7,1.5,0.094,25.6,120.793,36.3,33.4,0.508,120.793,13:10:31.579
2676,0.0,2.492,3.7,25.2,1.5,0.032,27.1,120.154,36.1,33.6,0.422,120.154,13:10:32.842
2677,0.0,3.172,3.059,25.2,1.5,0.034,25.6,120.018,36.8,33.2,0.453,120.018,13:10:34.127
2678,0.0,2.719,2.983,25.2,1.5,0.082,27.1,120.018,36.8,33.2,0.476,120.018,13:10:35.395
2679,0.0,3.776,3.474,25.2,1.5,0.05,25.6,120.222,36.8,33.6,0.52,120.222,13:10:36.680
2680,0.0,2.681,2.908,25.2,1.5,0.021,27.1,119.513,36.5,34.1,0.474,119.513,13:10:37.944
2681,0.0,3.285,3.361,26.7,1.5,0.021,25.6,119.517,36.5,33.6,0.465,119.517,13:10:39.211
2682,0.0,3.965,2.492,25.2,1.5,0.029,25.6,119.383,36.8,33.6,0.486,119.383,13:10:40.487
2683,0.0,3.889,3.172,26.7,1.5,0.067,25.6,120.596,36.5,33.2,0.45,120.596,13:10:41.749
2684,0.0,4.078,2.832,25.2,1.5,0.055,27.1,118.993,36.8,33.4,0.444,118.993,13:10:43.030
2685,0.0,3.323,3.21,25.3,1.5,0.024,25.6,120.931,36.3,33.4,0.482,120.931,13:10:44.314
2686,0.0,2.719,2.945,26.7,1.5,0.015,25.6,119.861,36.8,33.8,0.481,119.861,13:10:45.598
2687,0.0,3.587,4.493,25.2,1.5,0.022,25.6,119.93,36.5,34.1,0.472,119.93,13:10:46.861
2688,0.0,3.096,2.341,25.2,1.5,0.046,25.6,120.025,36.8,33.6,0.476,120.025,13:10:48.130
2689,0.0,2.53,3.814,26.7,1.5,0.032,25.6,119.907,36.5,33.6,0.487,119.907,13:10:49.388
2690,0.0,2.832,3.21,25.3,1.5,0.039,27.1,120.325,36.5,33.6,0.469,120.325,13:10:50.653
2691,0.0,2.454,4.38,25.3,1.5,0.0,25.6,120.443,36.3,33.6,0.483,120.443,13:10:51.904
2692,0.0,3.398,2.945,25.2,1.5,0.029,25.6,120.235,37.0,33.0,0.435,120.235,13:10:53.168
2693,0.0,2.53,2.87,25.2,1.5,0.061,25.6,120.065,37.0,33.6,0.431,120.065,13:10:54.449
2694,0.0,3.663,2.756,25.3,1.5,0.045,27.1,120.504,36.8,33.2,0.448,120.504,13:10:55.749
2695,0.0,2.983,3.361,26.7,1.5,0.073,25.6,120.207,36.3,33.8,0.413,120.207,13:10:57.030
2696,0.0,3.172,3.474,25.2,1.5,0.055,27.1,119.831,36.8,34.1,0.438,119.831,13:10:58.299
2697,0.0,3.814,3.021,25.2,1.5,0.02,25.6,119.847,36.8,33.4,0.446,119.847,13:10:59.575
2698,0.0,2.115,3.361,25.2,1.5,0.042,27.1,120.49,37.0,33.8,0.45,120.49,13:11:00.839
2699,0.0,3.247,3.852,26.7,1.5,0.035,25.6,119.869,37.0,33.8,0.459,119.869,13:11:02.116
2700,0.0,2.341,3.247,25.3,1.5,0.035,27.1,120.066,36.8,33.2,0.507,120.066,13:11:03.375
2701,0.0,3.965,3.512,25.3,1.5,0.07,25.6,119.397,36.3,33.8,0.497,119.397,13:11:04.671
2702,0.0,3.172,3.7,25.2,1.5,0.103,25.6,119.693,36.8,33.6,0.468,119.693,13:11:05.938
2703,0.0,3.021,2.794,26.7,1.5,0.034,25.6,119.766,37.0,33.6,0.491,119.766,13:11:07.200
2704,0.0,2.832,2.53,25.2,1.5,0.051,25.6,123.713,36.8,33.6,0.45,123.713,13:11:08.496
2705,0.0,4.191,3.134,25.2,1.5,0.02,25.6,118.964,36.5,33.6,0.521,118.964,13:11:09.759
2706,0.0,2.379,2.341,25.3,1.5,0.029,27.1,120.51,36.5,34.1,0.487,120.51,13:11:11.022
2707,0.0,3.361,4.078,26.7,1.5,0.05,25.6,120.005,36.8,33.8,0.491,120.005,13:11:12.286
2708,0.0,3.323,3.21,25.3,1.5,0.011,27.1,121.677,36.5,33.6,0.454,121.677,13:11:13.560
2709,0.0,2.341,3.247,25.2,1.5,0.04,25.6,120.801,36.8,33.8,0.459,120.801,13:11:14.851
2710,0.0,3.021,3.361,25.3,1.5,0.012,27.0,120.511,36.5,33.6,0.483,120.511,13:11:16.113
2711,0.0,2.266,3.625,26.7,1.5,0.035,25.6,120.634,36.8,33.8,0.463,120.634,13:11:17.374
2712,0.0,2.908,3.323,25.3,1.5,0.024,27.1,119.976,37.2,34.1,0.431,119.976,13:11:18.637
2713,0.0,2.643,3.927,26.7,1.5,0.035,25.6,118.939,36.3,33.6,0.503,118.939,13:11:19.914
2714,0.0,4.154,3.927,25.2,1.5,0.039,27.1,119.186,36.5,34.1,0.498,119.186,13:11:21.193
2715,0.0,3.361,3.172,26.7,1.5,0.063,25.5,119.43,36.8,34.1,0.463,119.43,13:11:22.472
2716,0.0,3.965,3.21,25.2,1.5,0.022,27.1,119.202,36.3,33.6,0.501,119.202,13:11:23.738
2717,0.0,3.096,2.454,26.7,1.5,0.077,25.6,120.717,36.8,34.3,0.464,120.717,13:11:25.013
2718,0.0,2.681,3.059,25.3,1.5,0.02,25.6,120.562,37.0,33.4,0.477,120.562,13:11:26.274
2719,0.0,2.908,2.681,26.7,1.5,0.061,25.6,121.089,36.5,33.6,0.51,121.089,13:11:27.552
2720,0.0,3.096,2.605,25.3,1.5,0.068,27.1,120.077,37.0,34.1,0.465,120.077,13:11:28.818
2721,0.0,3.021,3.134,25.3,1.5,0.017,25.6,120.439,37.0,33.6,0.47,120.439,13:11:30.078
2722,0.0,2.341,3.285,25.2,1.5,0.039,25.6,120.284,36.3,33.6,0.474,120.284,13:11:31.355
2723,0.0,3.474,3.134,25.2,1.5,0.072,25.6,119.827,36.8,34.1,0.438,119.827,13:11:32.618
2724,0.0,2.605,4.758,25.3,1.5,0.0,27.0,119.533,36.8,33.6,0.464,119.533,13:11:33.916
2725,0.0,4.154,3.587,26.7,1.5,0.0,25.6,119.729,36.3,34.1,0.468,119.729,13:11:35.177
2726,0.0,3.965,3.814,25.3,1.5,0.029,25.6,119.244,36.8,34.5,0.479,119.244,13:11:36.443
2727,0.0,2.87,3.172,25.3,1.5,0.034,25.5,120.578,37.0,34.1,0.469,120.578,13:11:37.708
2728,0.0,3.814,3.059,25.3,1.5,0.04,27.0,119.696,36.8,33.6,0.439,119.696,13:11:38.984
2729,0.0,3.361,2.605,25.2,1.5,0.065,25.6,119.925,36.8,34.1,0.469,119.925,13:11:40.262
2730,0.0,2.681,2.832,25.2,1.5,0.037,25.5,119.821,37.0,33.6,0.435,119.821,13:11:41.535
2731,0.0,3.285,3.927,25.2,1.5,0.021,27.0,120.077,36.8,33.6,0.448,120.077,13:11:42.795
2732,0.0,2.908,3.587,25.2,1.5,0.029,27.0,119.88,36.5,34.1,0.455,119.88,13:11:44.090
2733,0.0,2.719,3.814,25.2,1.5,0.079,25.5,119.683,37.0,33.6,0.438,119.683,13:11:45.353
2734,0.0,3.625,3.247,25.3,1.5,0.02,25.5,119.889,37.2,34.3,0.47,119.889,13:11:46.618
2735,0.0,3.021,2.945,25.2,1.5,0.042,27.0,119.734,36.5,33.6,0.476,119.734,13:11:47.881
2736,0.0,2.832,3.172,26.7,1.5,0.061,25.5,120.004,36.3,33.8,0.476,120.004,13:11:49.146
2737,0.0,3.587,3.172,25.2,1.5,0.04,25.5,119.303,37.0,33.8,0.477,119.303,13:11:50.427
2738,0.0,3.247,3.134,26.7,1.5,0.031,25.5,119.798,36.5,33.4,0.498,119.89,13:11:51.694
2739,0.0,2.983,2.945,25.2,1.5,0.078,27.0,119.716,37.0,33.4,0.505,119.716,13:11:52.970
2740,0.0,3.852,3.361,26.7,1.5,0.046,25.5,120.224,36.8,33.2,0.464,120.224,13:11:54.236
2741,0.0,3.172,3.059,25.3,1.5,0.002,27.0,120.553,36.8,33.6,0.479,120.553,13:11:55.505
2742,0.0,2.945,3.738,26.7,1.5,0.037,25.5,120.411,37.0,33.4,0.515,120.411,13:11:56.782
2743,0.0,4.569,2.756,25.3,1.5,0.035,27.0,119.418,36.8,33.8,0.482,119.418,13:11:58.062
2744,0.0,2.794,3.285,26.7,1.5,0.022,25.5,120.202,36.8,34.5,0.52,120.202,13:11:59.330
2745,0.0,2.53,3.134,25.3,1.5,0.093,27.0,120.752,36.8,34.3,0.498,120.752,13:12:00.594
2746,0.0,2.908,4.267,26.7,1.5,0.029,25.5,119.996,36.8,33.6,0.497,119.996,13:12:01.858
2747,0.0,3.059,4.154,25.2,1.5,0.006,27.0,119.77,36.8,33.2,0.529,119.77,13:12:03.138
2748,0.0,2.19,3.172,25.3,1.5,0.067,25.5,120.101,36.8,33.6,0.455,120.101,13:12:04.401
2749,0.0,3.134,3.285,25.2,1.5,0.037,25.5,119.588,36.8,33.6,0.472,119.588,13:12:05.664
2750,0.0,2.454,4.342,25.2,1.5,0.093,27.0,119.765,36.3,33.6,0.433,119.765,13:12:06.923
2751,0.0,3.814,2.719,25.3,1.5,0.016,25.5,119.062,36.8,33.4,0.477,119.062,13:12:08.206
2752,0.0,2.794,3.172,25.2,1.5,0.044,25.5,120.072,36.5,33.8,0.483,120.072,13:12:09.485
2753,0.0,3.549,2.945,25.3,1.5,0.06,25.5,120.526,36.8,33.6,0.479,120.526,13:12:10.748
2754,0.0,3.096,2.379,25.3,1.5,0.059,27.0,119.881,36.8,34.1,0.459,119.881,13:12:12.006
2755,0.0,3.361,2.719,26.7,1.5,0.032,25.5,119.687,37.0,33.4,0.516,119.687,13:12:13.274
2756,0.0,3.096,2.605,25.2,1.5,0.027,25.5,120.613,37.0,33.8,0.459,120.613,13:12:14.537
2757,0.0,2.87,3.096,26.7,1.5,0.017,25.5,121.461,37.2,33.6,0.516,121.461,13:12:15.820
2758,0.0,3.474,3.059,25.3,1.5,0.027,25.5,119.693,36.5,33.6,0.486,120.087,13:12:17.081
2759,0.0,3.285,3.7,26.7,1.5,0.077,25.5,119.714,37.0,33.6,0.435,119.714,13:12:18.358
2760,0.0,3.436,3.21,25.3,1.5,0.059,27.0,119.537,37.2,33.6,0.507,119.537,13:12:19.645
2761,0.0,2.417,3.625,26.7,1.5,0.054,25.5,119.95,36.5,34.1,0.502,119.95,13:12:20.909
2762,0.0,3.512,3.172,25.3,1.5,0.067,27.0,119.967,36.8,34.1,0.535,119.967,13:12:22.189
2763,0.0,2.454,2.908,25.2,1.5,0.016,25.5,119.787,36.8,33.8,0.472,119.787,13:12:23.484
2764,0.0,3.663,3.021,25.3,1.5,0.0,25.5,119.854,37.2,33.8,0.54,119.854,13:12:24.749
2765,0.0,2.341,3.172,25.3,1.5,0.0,25.5,120.529,37.0,33.6,0.496,120.529,13:12:26.026
2766,0.0,3.021,2.417,26.7,1.5,0.012,25.5,120.186,36.8,33.6,0.487,120.186,13:12:27.309
2767,0.0,3.021,3.738,25.2,1.5,0.027,25.5,120.923,36.8,34.1,0.513,120.923,13:12:28.581
2768,0.0,2.605,3.549,25.2,1.5,0.039,25.5,120.17,37.2,33.8,0.54,120.17,13:12:29.845
2769,0.0,3.323,3.323,26.7,1.5,0.02,25.5,120.571,36.8,33.6,0.492,120.571,13:12:31.103
2770,0.0,2.53,3.285,25.3,1.5,0.044,25.5,120.142,36.8,33.6,0.505,120.142,13:12:32.381
2771,0.0,2.53,3.436,25.3,1.5,0.055,25.5,120.316,36.8,33.6,0.501,120.316,13:12:33.657
2772,0.0,2.643,2.945,26.7,1.5,0.05,25.5,120.278,37.0,34.1,0.502,120.278,13:12:34.955
2773,0.0,3.021,3.21,25.3,1.5,0.026,27.0,119.579,36.5,34.1,0.476,119.579,13:12:36.220
2774,0.0,3.323,2.341,26.7,1.5,0.068,25.5,119.982,37.0,33.2,0.486,119.982,13:12:37.488
2775,0.0,3.474,2.719,25.2,1.5,0.021,27.0,120.072,36.8,34.1,0.459,120.072,13:12:38.765
2776,0.0,3.361,2.983,25.3,1.5,0.0,25.5,119.753,36.8,34.1,0.497,119.753,13:12:40.059
2777,0.0,2.53,5.249,26.7,1.5,0.002,25.5,121.98,37.0,34.1,0.482,121.98,13:12:41.352
2778,0.0,3.285,2.605,25.3,1.5,0.106,27.0,119.669,36.8,34.1,0.463,119.669,13:12:42.631
2779,0.0,1.812,3.323,26.7,1.5,0.02,25.5,120.333,37.2,34.5,0.491,120.333,13:12:43.909
2780,0.0,3.436,2.794,25.3,1.5,0.044,25.5,120.097,37.2,33.8,0.487,120.097,13:12:45.193
2781,0.0,2.983,2.87,26.7,1.5,0.031,25.5,119.403,36.8,34.1,0.513,119.403,13:12:46.454
2782,0.0,3.776,2.908,25.3,1.5,0.012,25.5,119.821,37.2,34.1,0.468,119.821,13:12:47.749
2783,0.0,2.454,2.568,25.3,1.5,0.027,25.5,120.571,37.2,33.6,0.463,120.571,13:12:49.021
2784,0.0,3.512,3.625,26.7,1.5,0.04,25.5,120.201,36.8,33.4,0.513,120.201,13:12:50.305
2785,0.0,3.398,2.643,25.3,1.5,0.017,25.5,120.659,37.0,33.6,0.425,120.659,13:12:51.567
2786,0.0,2.756,4.078,26.7,1.5,0.015,25.5,120.417,37.0,33.6,0.472,120.417,13:12:52.846
2787,0.0,2.983,3.814,25.3,1.5,0.026,25.5,120.082,36.8,33.8,0.468,120.082,13:12:54.142
2788,0.0,2.568,3.436,25.2,1.5,0.05,25.5,119.676,37.0,33.8,0.511,119.676,13:12:55.420
2789,0.0,2.983,3.512,25.2,1.5,0.06,27.0,120.735,36.8,33.4,0.488,120.735,13:12:56.678
2790,0.0,2.681,3.059,25.2,1.5,0.026,25.5,119.925,36.8,34.3,0.492,119.925,13:12:57.957
2791,0.0,3.361,3.7,25.3,1.5,0.039,25.5,119.405,37.0,33.8,0.483,119.405,13:12:59.222
2792,0.0,3.625,2.832,26.7,1.5,0.046,25.5,120.084,37.0,34.1,0.472,120.084,13:13:00.501
2793,0.0,4.116,2.794,25.3,1.5,0.01,27.0,120.354,37.0,34.1,0.56,120.354,13:13:01.764
2794,0.0,3.587,2.53,26.7,1.5,0.021,25.5,120.249,37.0,34.1,0.508,120.249,13:13:03.043
2795,0.0,3.361,2.794,25.2,1.5,0.049,25.5,119.771,37.2,34.1,0.486,119.771,13:13:04.318
2796,0.0,3.587,3.21,26.7,1.5,0.068,25.5,119.967,37.2,33.8,0.474,119.967,13:13:05.579
2797,0.0,2.756,3.663,25.2,1.5,0.005,27.0,119.903,37.0,33.6,0.487,119.903,13:13:06.853
2798,0.0,3.323,4.418,25.2,1.5,0.021,25.5,120.184,37.0,34.1,0.486,120.184,13:13:08.112
2799,0.0,2.53,3.852,25.3,1.5,0.063,27.0,119.98,36.8,33.6,0.488,119.98,13:13:09.390
2800,0.0,2.832,3.965,25.2,1.5,0.022,25.5,120.481,37.0,33.8,0.483,120.481,13:13:10.650
2801,0.0,3.361,2.681,25.3,1.5,0.045,27.0,119.719,37.2,33.2,0.492,119.719,13:13:11.935
2802,0.0,2.908,3.285,26.7,1.5,0.054,25.5,120.003,36.5,34.7,0.516,120.003,13:13:13.211
2803,0.0,3.474,3.096,25.3,1.5,0.012,25.5,119.217,37.2,34.1,0.493,119.217,13:13:14.475
2804,0.0,3.096,3.247,25.3,1.5,0.049,25.5,120.01,37.4,34.1,0.549,120.01,13:13:15.736
2805,0.0,4.456,3.21,26.7,1.5,0.039,25.5,120.603,37.0,34.1,0.492,120.603,13:13:17.004
2806,0.0,2.908,3.059,25.2,1.5,0.029,27.0,120.664,36.8,34.7,0.508,120.664,13:13:18.269
2807,0.0,2.832,3.172,26.7,1.5,0.05,25.5,120.35,37.0,34.5,0.464,120.35,13:13:19.533
2808,0.0,3.21,2.945,25.3,1.5,0.031,27.0,119.877,37.0,34.1,0.474,119.877,13:13:20.810
2809,0.0,3.059,3.285,25.2,1.5,0.0,25.5,119.793,37.0,33.8,0.498,119.793,13:13:22.089
2810,0.0,2.756,3.549,25.2,1.5,0.027,25.5,120.397,36.8,33.8,0.51,120.397,13:13:23.368
2811,0.0,2.908,3.172,25.2,1.5,0.024,25.5,120.01,37.2,34.1,0.488,120.01,13:13:24.649
2812,0.0,3.21,3.889,26.7,1.5,0.021,25.5,120.386,36.8,34.1,0.487,120.386,13:13:25.948
2813,0.0,3.096,3.134,25.3,1.5,0.026,25.5,119.977,37.0,34.5,0.502,119.977,13:13:27.205
2814,0.0,2.945,2.492,25.3,1.5,0.054,25.5,119.629,37.6,34.1,0.507,119.629,13:13:28.463
2815,0.0,2.908,3.134,25.2,1.5,0.026,25.5,121.366,37.2,33.8,0.486,121.366,13:13:29.741
2816,0.0,3.398,3.512,25.2,1.5,0.015,25.5,120.183,37.2,33.8,0.459,120.183,13:13:31.015
2817,0.0,3.965,3.021,25.3,1.5,0.051,25.5,119.435,37.0,33.6,0.476,119.435,13:13:32.319
2818,0.0,3.7,2.832,26.7,1.5,0.073,25.5,119.633,36.8,34.1,0.507,119.633,13:13:33.585
2819,0.0,2.643,3.965,25.2,1.5,0.02,25.5,120.248,36.8,34.3,0.483,120.248,13:13:34.858
2820,0.0,3.587,2.945,26.7,1.5,0.026,25.5,119.532,37.2,34.1,0.496,119.532,13:13:36.122
2821,0.0,2.417,4.833,25.2,1.5,0.045,27.0,119.837,37.2,33.6,0.52,119.837,13:13:37.403
2822,0.0,3.625,3.663,25.2,1.5,0.022,25.5,119.729,36.8,34.1,0.483,119.729,13:13:38.693
2823,0.0,3.587,2.908,26.7,1.5,0.015,25.5,119.61,36.8,33.8,0.505,119.61,13:13:39.977
2824,0.0,3.927,2.832,25.2,1.5,0.054,27.0,120.243,36.8,34.3,0.472,120.243,13:13:41.257
2825,0.0,3.436,2.719,25.2,1.5,0.068,25.5,119.734,37.4,34.3,0.477,119.734,13:13:42.535
2826,0.0,3.059,3.172,25.2,1.5,0.021,25.5,120.474,36.8,33.8,0.443,120.474,13:13:43.812
2827,0.0,3.096,4.38,25.2,1.5,0.02,25.5,120.389,36.5,33.6,0.453,120.389,13:13:45.104
2828,0.0,2.454,3.285,26.7,1.5,0.054,25.5,119.987,37.0,34.3,0.526,119.987,13:13:46.387
2829,0.0,3.927,3.663,25.2,1.5,0.026,25.5,119.204,37.0,34.1,0.493,119.204,13:13:47.684
2830,0.0,2.794,2.832,25.2,1.5,0.073,25.5,119.635,37.2,34.1,0.491,119.635,13:13:48.949
2831,0.0,3.021,3.474,25.2,1.5,0.022,25.5,120.554,37.2,33.8,0.474,120.554,13:13:50.235
2832,0.0,3.549,2.417,25.2,1.5,0.034,25.5,119.905,36.8,34.5,0.468,119.905,13:13:51.512
2833,0.0,3.512,3.549,25.2,1.5,0.034,25.5,119.027,37.2,34.1,0.53,119.027,13:13:52.774
2834,0.0,3.361,2.756,25.2,1.5,0.037,27.0,119.958,37.0,33.6,0.482,119.958,13:13:54.056
2835,0.0,2.681,3.323,26.7,1.5,0.032,25.5,120.093,37.0,34.1,0.446,120.093,13:13:55.331
2836,0.0,3.361,3.474,25.2,1.5,0.027,27.0,120.321,36.8,34.1,0.465,120.321,13:13:56.616
2837,0.0,2.417,2.756,26.7,1.5,0.031,25.5,120.841,37.0,34.3,0.476,120.841,13:13:57.878
2838,0.0,3.096,4.531,25.2,1.5,0.099,27.0,120.245,37.0,34.1,0.449,120.245,13:13:59.151
2839,0.0,3.172,2.605,25.2,1.5,0.044,25.5,119.476,36.8,33.6,0.503,119.476,13:14:00.445
2840,0.0,2.983,3.398,25.2,1.5,0.055,27.0,119.996,37.0,34.1,0.455,119.996,13:14:01.705
2841,0.0,2.87,3.096,26.7,1.5,0.106,25.5,119.618,37.0,33.4,0.454,119.618,13:14:02.966
2842,0.0,4.267,3.398,25.2,1.5,0.0,25.5,119.444,37.0,34.1,0.482,119.444,13:14:04.231
2843,0.0,3.549,2.794,26.7,1.5,0.045,25.5,120.599,36.8,34.1,0.479,120.599,13:14:05.509
2844,0.0,3.512,3.21,25.2,1.5,0.027,25.5,120.516,37.4,34.1,0.464,120.516,13:14:06.784
2845,0.0,3.436,2.568,25.2,1.5,0.032,25.5,119.847,37.2,34.1,0.413,119.847,13:14:08.049
2846,0.0,3.474,3.247,25.2,1.5,0.049,25.5,120.946,37.0,34.1,0.516,120.946,13:14:09.315
2847,0.0,3.247,3.776,25.2,1.5,0.0,25.5,119.992,37.4,35.1,0.515,119.992,13:14:10.588
2848,0.0,3.549,4.305,25.2,1.5,0.05,25.5,120.941,37.0,33.8,0.464,120.941,13:14:11.863
2849,0.0,2.832,4.04,25.2,1.5,0.026,25.5,120.014,36.8,33.6,0.46,120.014,13:14:13.172
2850,0.0,2.794,3.889,25.2,1.5,0.021,25.5,119.584,37.0,34.7,0.46,119.584,13:14:14.452
2851,0.0,3.587,3.474,25.2,1.5,0.0,25.5,119.574,37.0,34.7,0.455,119.574,13:14:15.729
2852,0.0,2.756,2.115,26.7,1.5,0.001,25.5,120.76,37.2,33.8,0.508,120.76,13:14:17.018
2853,0.0,3.096,3.361,25.2,1.5,0.037,27.0,120.555,37.0,34.1,0.465,120.555,13:14:18.284
2854,0.0,3.7,2.908,26.6,1.5,0.01,25.5,119.38,37.2,33.8,0.498,119.38,13:14:19.550
2855,0.0,2.832,3.398,25.2,1.5,0.061,27.0,120.166,37.2,34.1,0.46,120.166,13:14:20.830
2856,0.0,3.134,2.832,25.2,1.5,0.032,25.5,120.118,37.2,34.5,0.463,120.118,13:14:22.128
2857,0.0,1.926,3.398,26.6,1.5,0.055,25.5,120.203,37.4,33.6,0.459,120.203,13:14:23.409
2858,0.0,3.587,3.059,25.2,1.5,0.044,25.5,119.91,37.4,33.6,0.472,119.91,13:14:24.680
2859,0.0,2.832,3.776,26.7,1.5,0.027,25.5,119.772,37.4,34.1,0.47,119.772,13:14:25.963
2860,0.0,3.549,3.285,25.2,1.5,0.04,27.0,119.95,37.0,34.3,0.486,119.95,13:14:27.235
2861,0.0,3.663,2.832,26.7,1.5,0.054,25.5,119.924,37.2,33.6,0.492,119.924,13:14:28.501
2862,0.0,3.587,2.756,25.2,1.5,0.063,25.5,120.023,37.2,34.7,0.503,120.023,13:14:29.773
2863,0.0,3.172,2.983,26.6,1.5,0.017,25.5,120.246,37.4,34.1,0.448,120.246,13:14:31.052
2864,0.0,2.379,4.229,25.2,1.5,0.04,25.5,120.338,37.2,34.1,0.425,120.338,13:14:32.336
2865,0.0,3.21,3.323,26.7,1.5,0.055,25.5,120.457,37.2,33.8,0.425,120.457,13:14:33.614
2866,0.0,2.605,2.832,25.2,1.5,0.0,27.0,120.113,37.2,34.5,0.486,120.113,13:14:34.879
2867,0.0,3.059,3.776,26.6,1.5,0.042,25.5,119.814,37.4,33.8,0.491,120.089,13:14:36.145
2868,0.0,2.341,4.342,25.2,1.5,0.035,27.0,119.688,37.2,33.8,0.465,119.688,13:14:37.423
2869,0.0,3.625,3.7,26.6,1.5,0.054,25.5,119.25,37.2,34.1,0.422,119.25,13:14:38.700
2870,0.0,3.474,3.134,25.2,1.5,0.046,25.5,119.921,37.4,33.6,0.454,119.921,13:14:39.977
2871,0.0,3.474,3.172,25.2,1.5,0.049,25.5,121.475,37.4,34.7,0.458,121.475,13:14:41.259
2872,0.0,2.983,3.172,25.2,1.5,0.035,25.5,120.088,37.0,34.1,0.443,120.088,13:14:42.531
2873,0.0,3.021,3.852,25.2,1.5,0.046,27.0,119.585,36.8,34.5,0.403,119.585,13:14:43.825
2874,0.0,4.04,3.7,26.6,1.5,0.044,25.5,119.46,37.2,34.5,0.474,119.46,13:14:45.105
2875,0.0,2.794,3.361,25.2,1.5,0.035,27.0,120.205,36.8,34.9,0.446,120.205,13:14:46.369
2876,0.0,3.096,3.436,26.6,1.5,0.054,25.5,119.921,37.0,33.6,0.505,119.921,13:14:47.641
2877,0.0,2.341,3.512,25.2,1.5,0.04,27.0,119.736,37.2,34.5,0.41,119.736,13:14:48.922
2878,0.0,3.398,3.323,25.2,1.5,0.042,25.5,120.343,37.0,33.6,0.443,120.343,13:14:50.218
2879,0.0,3.21,2.605,25.2,1.5,0.0,25.5,120.112,37.2,34.3,0.493,120.112,13:14:51.495
2880,0.0,3.361,3.323,25.2,1.5,0.065,27.0,119.843,37.2,34.3,0.47,119.843,13:14:52.776
2881,0.0,3.285,3.285,26.6,1.5,0.042,25.5,119.824,37.0,34.3,0.454,119.824,13:14:54.059
2882,0.0,2.983,3.474,26.6,1.5,0.037,25.5,120.075,37.2,34.1,0.477,120.075,13:14:55.372
2883,0.0,2.983,3.512,26.6,1.5,0.056,25.5,119.777,36.8,34.1,0.431,119.777,13:14:56.653
2884,0.0,2.983,3.247,25.2,1.5,0.007,25.5,119.474,37.0,34.1,0.468,119.474,13:14:57.930
2885,0.0,2.87,3.625,25.2,1.5,0.0,25.5,119.839,37.2,34.9,0.491,119.839,13:14:59.205
2886,0.0,4.305,3.247,25.2,1.5,0.051,27.0,120.52,37.0,33.8,0.463,120.52,13:15:00.498
2887,0.0,4.418,2.794,26.6,1.5,0.04,25.5,119.406,37.0,35.1,0.428,119.406,13:15:01.773
2888,0.0,3.549,3.474,25.2,1.5,0.022,27.0,119.86,37.4,33.8,0.43,119.86,13:15:03.049
2889,0.0,2.794,3.361,26.6,1.5,0.0,25.5,120.437,37.2,34.1,0.464,120.437,13:15:04.327
2890,0.0,2.945,3.059,25.2,1.5,0.039,25.5,120.335,37.2,34.7,0.46,120.335,13:15:05.600
2891,0.0,2.454,3.059,26.6,1.5,0.082,25.5,120.916,37.2,34.1,0.45,120.916,13:15:06.866
2892,0.0,3.247,5.437,25.2,1.5,0.04,25.5,120.372,37.4,34.7,0.417,120.372,13:15:08.144
2893,0.0,2.152,3.436,26.6,1.5,0.022,25.5,119.709,37.4,34.1,0.438,119.709,13:15:09.425
2894,0.0,3.021,3.285,25.2,1.5,0.02,25.5,119.789,37.4,34.7,0.455,119.789,13:15:10.701
2895,0.0,3.059,3.096,25.2,1.5,0.045,25.5,119.777,37.2,34.3,0.436,119.777,13:15:11.984
2896,0.0,3.587,3.965,26.6,1.5,0.029,25.5,119.334,37.2,34.1,0.453,119.334,13:15:13.278
2897,0.0,4.078,3.021,25.2,1.5,0.037,25.5,119.346,37.2,34.1,0.444,119.346,13:15:14.559
2898,0.0,2.832,3.285,25.1,1.5,0.011,25.5,120.769,37.4,34.5,0.482,120.769,13:15:15.835
2899,0.0,3.172,2.756,26.6,1.5,0.049,25.5,119.959,37.2,34.1,0.444,119.959,13:15:17.127
2900,0.0,2.228,3.549,25.2,1.5,0.049,27.0,119.764,37.0,34.7,0.468,119.764,13:15:18.411
2901,0.0,3.323,3.927,25.2,1.5,0.035,27.0,119.849,37.0,34.1,0.436,119.849,13:15:19.706
2902,0.0,3.21,2.341,25.2,1.5,0.029,25.5,119.608,37.0,34.5,0.488,119.608,13:15:21.002
